POSTAL_CODE,PROVINCE_ENGLISH,PROVINCE_THAI,DISTRICT_ENGLISH,DISTRICT_THAI,SUB_DISTRICT_ENGLISH,SUB_DISTRICT_THAI,LATITUDE,LONGITUDE
32150,Surin,สุรินทร์,Sangkha,สังขะ,Thap Than,ทับทัน,14.676,103.786
32150,Surin,สุรินทร์,Sangkha,สังขะ,Ta Khong,ตาคง,14.66,104.034
32150,Surin,สุรินทร์,Sangkha,สังขะ,Ban Chop,บ้านชบ,14.618,103.849
32150,Surin,สุรินทร์,Sangkha,สังขะ,Thep Raksa,เทพรักษา,14.481,103.868
32220,Surin,สุรินทร์,Lamduan,ลำดวน,Lamduan,ลำดวน,14.702,103.642
32220,Surin,สุรินทร์,Lamduan,ลำดวน,Chok Nuea,โชคเหนือ,14.738,103.721
32220,Surin,สุรินทร์,Lamduan,ลำดวน,U Lok,อู่โลก,14.684,103.691
32220,Surin,สุรินทร์,Lamduan,ลำดวน,Tram Dom,ตรำดม,14.763,103.68
32220,Surin,สุรินทร์,Lamduan,ลำดวน,Tra Priang Tia,ตระเปียงเตีย,14.751,103.77
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Samrong Thap,สำโรงทาบ,14.989,103.926
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Nong Phai Lom,หนองไผ่ล้อม,15.02,103.905
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Kra-om,กระออม,15.13,103.968
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Nong Ha,หนองฮะ,15.097,103.911
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Si Suk,ศรีสุข,15.07,103.949
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Ko Kaeo,เกาะแก้ว,14.958,103.952
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Muen Si,หมื่นศรี,15.003,103.968
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Samet,เสม็จ,15.092,103.875
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Sano,สะโน,15.066,103.999
32170,Surin,สุรินทร์,Samrong Thap,สำโรงทาบ,Pradu,ประดู่,15.039,103.952
32230,Surin,สุรินทร์,Buachet,บัวเชด,Buachet,บัวเชด,14.527,103.942
32230,Surin,สุรินทร์,Buachet,บัวเชด,Sadao,สะเดา,14.532,104.014
32230,Surin,สุรินทร์,Buachet,บัวเชด,Charat,จรัส,14.413,103.976
32230,Surin,สุรินทร์,Buachet,บัวเชด,Ta Wang,ตาวัง,14.609,104.016
32230,Surin,สุรินทร์,Buachet,บัวเชด,A Phon,อาโพน,14.479,103.921
32230,Surin,สุรินทร์,Buachet,บัวเชด,Samphao Lun,สำเภาลูน,14.57,103.953
32140,Surin,สุรินทร์,Phanom Dong Rak,พนมดงรัก,Bak Dai,บักได,14.416,103.35
32140,Surin,สุรินทร์,Phanom Dong Rak,พนมดงรัก,Khok Klang,โคกกลาง,14.49,103.249
32140,Surin,สุรินทร์,Phanom Dong Rak,พนมดงรัก,Chik Daek,จีกแดก,14.497,103.354
32140,Surin,สุรินทร์,Phanom Dong Rak,พนมดงรัก,Ta Miang,ตาเมียง,14.386,103.26
32150,Surin,สุรินทร์,Si Narong,ศรีณรงค์,Narong,ณรงค์,14.754,103.882
32150,Surin,สุรินทร์,Si Narong,ศรีณรงค์,Chaenwaen,แจนแวน,14.797,103.922
32150,Surin,สุรินทร์,Si Narong,ศรีณรงค์,Truat,ตรวจ,14.802,103.846
32150,Surin,สุรินทร์,Si Narong,ศรีณรงค์,Nong Waeng,หนองแวง,14.757,103.977
32150,Surin,สุรินทร์,Si Narong,ศรีณรงค์,Si Suk,ศรีสุข,14.738,103.818
32000,Surin,สุรินทร์,Khwao Sinrin,เขวาสินรินทร์,Khwao Sinrin,เขวาสินรินทร์,15.009,103.582
32000,Surin,สุรินทร์,Khwao Sinrin,เขวาสินรินทร์,Bueng,บึง,15.06,103.61
32000,Surin,สุรินทร์,Khwao Sinrin,เขวาสินรินทร์,Ta Kuk,ตากูก,15.026,103.644
32000,Surin,สุรินทร์,Khwao Sinrin,เขวาสินรินทร์,Prasat Thong,ปราสาททอง,14.976,103.648
32000,Surin,สุรินทร์,Khwao Sinrin,เขวาสินรินทร์,Ban Rae,บ้านแร่,14.966,103.576
32130,Surin,สุรินทร์,Non Narai,โนนนารายณ์,Nong Luang,หนองหลวง,15.228,103.927
32130,Surin,สุรินทร์,Non Narai,โนนนารายณ์,Kham Phong,คำผง,15.186,103.942
32130,Surin,สุรินทร์,Non Narai,โนนนารายณ์,Non,โนน,15.173,103.911
32130,Surin,สุรินทร์,Non Narai,โนนนารายณ์,Rawiang,ระเวียง,15.251,103.885
32130,Surin,สุรินทร์,Non Narai,โนนนารายณ์,Nong Thep,หนองเทพ,15.14,103.88
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Mueang Nuea,เมืองเหนือ,15.103,104.336
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Mueang Tai,เมืองใต้,,
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Khu Sot,คูซอด,15.213,104.278
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Sam,ซำ,15.04,104.332
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Chan,จาน,14.989,104.398
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Tadop,ตะดอบ,15.037,104.434
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Nong Khrok,หนองครก,15.078,104.295
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Phon Kha,โพนข่า,15.055,104.385
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Phon Kho,โพนค้อ,15.015,104.369
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Phon Khwao,โพนเขวา,,
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Ya Plong,หญ้าปล้อง,15.135,104.293
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Thum,ทุ่ม,14.98,104.336
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Nong Hai,หนองไฮ,15.007,104.427
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Nong Kaeo,หนองแก้ว,15.096,104.433
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Nam Kham,น้ำคำ,15.167,104.34
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Pho,โพธิ์,15.124,104.394
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Mak Khiap,หมากเขียบ,15.051,104.258
33000,Si Sa Ket,ศรีสะเกษ,Mueang Si Sa Ket,เมืองศรีสะเกษ,Nong Phai,หนองไผ่,15.143,104.271
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Yang Chum Noi,ยางชุมน้อย,15.26,104.401
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Lin Fa,ลิ้นฟ้า,15.18,104.422
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Khon Kam,คอนกาม,15.223,104.36
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Non Khun,โนนคูณ,15.302,104.354
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Kut Mueang Ham,กุดเมืองฮาม,15.235,104.319
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Bueng Bon,บึงบอน,15.251,104.444
33190,Si Sa Ket,ศรีสะเกษ,Yang Chum Noi,ยางชุมน้อย,Yang Chum Yai,ยางชุมใหญ่,15.212,104.413
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Dun,ดูน,15.113,104.578
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Non Sang,โนนสัง,15.1,104.642
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Nong Hua Chang,หนองหัวช้าง,15.049,104.643
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Yang,ยาง,15.072,104.526
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Nong Waeng,หนองแวง,15.194,104.658
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Nong Kaeo,หนองแก้ว,15.143,104.702
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Tham,ทาม,15.232,104.616
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Lathai,ละทาย,15.182,104.583
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Mueang Noi,เมืองน้อย,15.203,104.547
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,I Pat,อีปาด,15.223,104.5
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Bua Noi,บัวน้อย,15.173,104.478
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Nong Bua,หนองบัว,15.12,104.525
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Du,ดู่,15.08,104.476
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Phak Phaeo,ผักแพว,15.034,104.537
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Chan,จาน,14.995,104.494
33130,Si Sa Ket,ศรีสะเกษ,Kanthararom,กันทรารมย์,Kham Niam,คำเนียม,15.066,104.583
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Bueng Malu,บึงมะลู,14.535,104.714
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Kut Salao,กุดเสลา,14.679,104.833
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Mueang,เมือง,14.582,104.67
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Sang Mek,สังเม็ก,14.643,104.729
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Nam Om,น้ำอ้อม,14.66,104.657
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Lalai,ละลาย,14.444,104.547
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Rung,รุง,14.48,104.63
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Trakat,ตระกาจ,14.712,104.596
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Chan Yai,จานใหญ่,14.724,104.655
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Phu Ngoen,ภูเงิน,14.745,104.571
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Cham,ชำ,14.543,104.575
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Krachaeng,กระแชง,14.65,104.566
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Non Samran,โนนสำราญ,14.534,104.8
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Nong Ya Lat,หนองหญ้าลาด,14.654,104.621
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Sao Thong Chai,เสาธงชัย,14.447,104.685
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Khanun,ขนุน,14.602,104.798
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Suan Kluai,สวนกล้วย,14.682,104.777
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Wiang Nuea,เวียงเหนือ,14.637,104.686
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Thung Yai,ทุ่งใหญ่,14.59,104.591
33110,Si Sa Ket,ศรีสะเกษ,Kantharalak,กันทรลักษ์,Phu Pha Mok,ภูผาหมอก,14.466,104.809
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Kanthararom,กันทรารมย์,14.717,104.07
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Chakong,จะกง,14.821,104.253
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Chai Di,ใจดี,14.753,104.15
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Dong Kam Met,ดองกำเม็ด,14.775,104.186
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Sano,โสน,14.657,104.104
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Prue Yai,ปรือใหญ่,14.601,104.246
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Sadao Yai,สะเดาใหญ่,14.712,104.268
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Ta Ut,ตาอุด,14.669,104.271
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Huai Nuea,ห้วยเหนือ,14.72,104.205
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Huai Tai,ห้วยใต้,14.662,104.179
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Hua Suea,หัวเสือ,14.834,104.186
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Takhian,ตะเคียน,14.773,104.248
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Nikhom Phatthana,นิคมพัฒนา,14.644,104.234
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Khok Phet,โคกเพชร,14.804,104.149
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Prasat,ปราสาท,14.727,104.016
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Samrong Ta Chen,สำโรงตาเจ็น,14.872,104.17
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Huai Samran,ห้วยสำราญ,14.715,104.115
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Kritsana,กฤษณา,14.874,104.255
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Lom Sak,ลมศักดิ์,14.762,104.283
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Nong Chalong,หนองฉลอง,14.684,104.227
33140,Si Sa Ket,ศรีสะเกษ,Khukhan,ขุขันธ์,Si Trakun,ศรีตระกูล,14.639,104.28
